Path,isLeak,Mic
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_8.5n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_8.5n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_8.5n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_niO_9.0n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_0.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_1.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_2.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_3.5n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_4.5n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_iO_5.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_5.5n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.0n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_6.5n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.0n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_7.5n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.0n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_8.5n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_1l_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_1m_.wav,1,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_2l_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_2m_.wav,1,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_3l_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_3m_.wav,1,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_4l_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\3\3_niO_9.0n_4m_.wav,1,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_0.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_1.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_2.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_3.5n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.0n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_2m_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_3l_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_3m_.wav,0,3

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_4l_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_4.5n_4m_.wav,0,4

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_5.0n_1l_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_5.0n_1m_.wav,0,1

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_5.0n_2l_.wav,0,2

C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\lab\1\1_iO_5.0n_2m_.wav,0,2

